instance,method,objective,lower_bound,time,nb_nodes,robust_constraint,static_objective,static_constraint,S,path,admissibility,nCallBacks,callBacksTimeSpan
data/processed/2200_USA-road-d.COL.gr,plans_coupants,1e+09,41411.2,512.351,359,1428,39310,1328,1422,[88;2195;1290;2135;1830;1170;2192;2120;2182;2183;481;1049;370;620;2053;2033;2153],0,5,0.123437
data/processed/2200_USA-road-d.NY.gr,plans_coupants,1e+09,57296.0,612.48,957,854,57296,744,758,[1785;1804;1823;1786;595;1805;1230;1738;1441;980;1486;2187;1490;1919;785;779;1346;1323;1657;1897;1396;1954;1974],0,9,0.099172
data/processed/2300_USA-road-d.BAY.gr,plans_coupants,1e+09,68707.1,501.784,11071,757,66627,698,745,[1788;1735;1957;2244;1899;2139;1807;2243;995;2089;1639;1212;2217;888;1400;1324;520;1962;1898;2087;1891;2178;1489;1627;2276;2300],0,13,0.13501
data/processed/2300_USA-road-d.COL.gr,plans_coupants,50172.5,40803.0,594.71,31,1473,40803,1400,1478,[88;189;1491;212;485;1322;1164;1659;2285;1591;2205;2231;2294;2256;1997;2033;2258;2272],1,8,0.198828
data/processed/2300_USA-road-d.NY.gr,plans_coupants,1e+09,62119.0,517.561,6592,833,62119,683,791,[1785;1617;1273;1700;1690;1805;1230;1570;461;2274;248;639;882;1918;1414;2054;1776;1750;2120;1657;2299;1396;1954;1974],0,15,0.194771
data/processed/2400_USA-road-d.BAY.gr,plans_coupants,1e+09,66823.8,511.893,7891,827,65829,761,796,[1788;1956;1545;1743;1578;2304;1372;2043;1740;2136;2147;1777;2166;1270;1982;1422;1962;2137;2349;2233;2336;1835;2390;2276;2300],0,17,0.186455
data/processed/2400_USA-road-d.COL.gr,plans_coupants,1e+09,40803.0,501.75,0,1591,40803,1455,1587,[88;189;213;188;172;112;104;87;111;228;1863;311;1447;620;2053;2033;2153;2272],0,8,0.244368
data/processed/2400_USA-road-d.NY.gr,plans_coupants,1e+09,63550.5,619.663,0,426,60819,350,412,[1785;1307;1066;1042;1021;692;1726;1258;1583;2368;2380;1918;2318;2054;2061;2369;1952;1325;2319;2336;2353;2320;1974],0,3,0.035705
data/processed/2500_USA-road-d.BAY.gr,plans_coupants,1e+09,63456.0,619.921,1545,912,62519,808,889,[2222;2172;2173;1915;2193;1869;2132;2286;1586;2450;330;2118;1905;1811;1759;2487;2470;2364;2034;2475;1589;2406;2225;1918;2405],0,11,0.127828
data/processed/2500_USA-road-d.COL.gr,plans_coupants,1e+09,41107.0,620.348,23,1580,41107,1487,1571,[88;2305;2183;2387;2402;2401;2000;599;567;1951;658;1786;2297;2194;2414;2193;2432;2164;2147;2088],0,8,0.182962
data/processed/2500_USA-road-d.NY.gr,plans_coupants,1e+09,63550.5,584.414,7,477,60819,399,463,[1792;2418;2402;2419;2488;2382;1959;1699;2373;2029;2329;2463;2445;2429;2278;2374;2355;2378;2414;2434;2472;2380;1973],0,4,0.050806
data/processed/250_USA-road-d.BAY.gr,plans_coupants,19248.0,18862.3,502.969,1069,318,14247,181,357,[159;189;209;191;246;92;229;199;222;224],1,184,0.095178
data/processed/250_USA-road-d.COL.gr,plans_coupants,32794.3,31359.1,504.852,40699,226,25827,224,260,[83;60;183;65;46;168;10;18;4;25;113;192;161],1,81,0.031684
data/processed/250_USA-road-d.NY.gr,plans_coupants,37057.4,37057.4,144.756,890,254,29136,234,264,[147;232;89;79;85;95;33;187;108;240;199;228;204;239],1,90,0.033336
